TIME,POS_X,POS_Y,POS_Z,VEL_X,VEL_Y,VEL_Z
177.4,177.4,392.289,-27401.3,1,2.00117,-232.712,
177.5,177.5,392.489,-27424.6,1,2.00116,-232.712,
177.6,177.6,392.689,-27447.9,1,2.00116,-232.712,
177.7,177.7,392.889,-27471.1,1,2.00115,-232.712,
177.8,177.8,393.089,-27494.4,1,2.00115,-232.712,
177.9,177.9,393.29,-27517.7,1,2.00114,-232.712,
178,178,393.49,-27540.9,1,2.00114,-232.712,
178.1,178.1,393.69,-27564.2,1,2.00113,-232.712,
178.2,178.2,393.89,-27587.5,1,2.00113,-232.712,
178.3,178.3,394.09,-27610.8,1,2.00112,-232.712,
178.4,178.4,394.29,-27634,1,2.00112,-232.712,
178.5,178.5,394.49,-27657.3,1,2.00111,-232.712,
178.6,178.6,394.69,-27680.6,1,2.00111,-232.712,
178.7,178.7,394.89,-27703.8,1,2.0011,-232.712,
178.8,178.8,395.091,-27727.1,1,2.0011,-232.712,
178.9,178.9,395.291,-27750.4,1,2.00109,-232.712,
179,179,395.491,-27773.7,1,2.00109,-232.712,
179.1,179.1,395.691,-27796.9,1,2.00109,-232.712,
179.2,179.2,395.891,-27820.2,1,2.00108,-232.712,
179.3,179.3,396.091,-27843.5,1,2.00108,-232.712,
179.4,179.4,396.291,-27866.7,1,2.00107,-232.712,
179.5,179.5,396.491,-27890,1,2.00107,-232.712,
179.6,179.6,396.691,-27913.3,1,2.00106,-232.712,
179.7,179.7,396.892,-27936.6,1,2.00106,-232.712,
179.8,179.8,397.092,-27959.8,1,2.00105,-232.712,
179.9,179.9,397.292,-27983.1,1,2.00105,-232.712,
180,180,397.492,-28006.4,1,2.00104,-232.712,
180.1,180.1,397.692,-28029.6,1,2.00104,-232.712,
180.2,180.2,397.892,-28052.9,1,2.00104,-232.712,
180.3,180.3,398.092,-28076.2,1,2.00103,-232.712,
180.4,180.4,398.292,-28099.5,1,2.00103,-232.712,
180.5,180.5,398.492,-28122.7,1,2.00102,-232.712,
180.6,180.6,398.693,-28146,1,2.00102,-232.712,
180.7,180.7,398.893,-28169.3,1,2.00101,-232.712,
180.8,180.8,399.093,-28192.5,1,2.00101,-232.712,
180.9,180.9,399.293,-28215.8,1,2.00101,-232.712,
181,181,399.493,-28239.1,1,2.001,-232.712,
181.1,181.1,399.693,-28262.4,1,2.001,-232.712,
181.2,181.2,399.893,-28285.6,1,2.00099,-232.712,
181.3,181.3,400.093,-28308.9,1,2.00099,-232.712,
181.4,181.4,400.293,-28332.2,1,2.00099,-232.712,
181.5,181.5,400.493,-28355.4,1,2.00098,-232.712,
181.6,181.6,400.693,-28378.7,1,2.00098,-232.712,
181.7,181.7,400.894,-28402,1,2.00097,-232.712,
181.8,181.8,401.094,-28425.3,1,2.00097,-232.712,
181.9,181.9,401.294,-28448.5,1,2.00096,-232.712,
182,182,401.494,-28471.8,1,2.00096,-232.712,
182.1,182.1,401.694,-28495.1,1,2.00096,-232.712,
182.2,182.2,401.894,-28518.3,1,2.00095,-232.712,
182.3,182.3,402.094,-28541.6,1,2.00095,-232.712,
182.4,182.4,402.294,-28564.9,1,2.00094,-232.712,
182.5,182.5,402.494,-28588.1,1,2.00094,-232.712,
182.6,182.6,402.694,-28611.4,1,2.00094,-232.712,
182.7,182.7,402.895,-28634.7,1,2.00093,-232.712,
182.8,182.8,403.095,-28658,1,2.00093,-232.712,
182.9,182.9,403.295,-28681.2,1,2.00092,-232.712,
183,183,403.495,-28704.5,1,2.00092,-232.712,
183.1,183.1,403.695,-28727.8,1,2.00092,-232.712,
183.2,183.2,403.895,-28751,1,2.00091,-232.712,
183.3,183.3,404.095,-28774.3,1,2.00091,-232.712,
183.4,183.4,404.295,-28797.6,1,2.00091,-232.712,
183.5,183.5,404.495,-28820.9,1,2.0009,-232.712,
183.6,183.6,404.695,-28844.1,1,2.0009,-232.712,
183.7,183.7,404.895,-28867.4,1,2.00089,-232.712,
183.8,183.8,405.096,-28890.7,1,2.00089,-232.712,
183.9,183.9,405.296,-28913.9,1,2.00089,-232.712,
184,184,405.496,-28937.2,1,2.00088,-232.712,
184.1,184.1,405.696,-28960.5,1,2.00088,-232.712,
184.2,184.2,405.896,-28983.8,1,2.00088,-232.712,
184.3,184.3,406.096,-29007,1,2.00087,-232.712,
184.4,184.4,406.296,-29030.3,1,2.00087,-232.712,
184.5,184.5,406.496,-29053.6,1,2.00086,-232.712,
184.6,184.6,406.696,-29076.8,1,2.00086,-232.712,
184.7,184.7,406.896,-29100.1,1,2.00086,-232.712,
184.8,184.8,407.096,-29123.4,1,2.00085,-232.712,
184.9,184.9,407.297,-29146.7,1,2.00085,-232.712,
185,185,407.497,-29169.9,1,2.00085,-232.712,
185.1,185.1,407.697,-29193.2,1,2.00084,-232.712,
185.2,185.2,407.897,-29216.5,1,2.00084,-232.712,
185.3,185.3,408.097,-29239.7,1,2.00084,-232.712,
185.4,185.4,408.297,-29263,1,2.00083,-232.712,
185.5,185.5,408.497,-29286.3,1,2.00083,-232.712,
185.6,185.6,408.697,-29309.6,1,2.00083,-232.712,
185.7,185.7,408.897,-29332.8,1,2.00082,-232.712,
185.8,185.8,409.097,-29356.1,1,2.00082,-232.712,
185.9,185.9,409.297,-29379.4,1,2.00082,-232.712,
186,186,409.497,-29402.6,1,2.00081,-232.712,
186.1,186.1,409.698,-29425.9,1,2.00081,-232.712,
186.2,186.2,409.898,-29449.2,1,2.00081,-232.712,
186.3,186.3,410.098,-29472.5,1,2.0008,-232.712,
186.4,186.4,410.298,-29495.7,1,2.0008,-232.712,
186.5,186.5,410.498,-29519,1,2.0008,-232.712,
186.6,186.6,410.698,-29542.3,1,2.00079,-232.712,
186.7,186.7,410.898,-29565.5,1,2.00079,-232.712,
186.8,186.8,411.098,-29588.8,1,2.00079,-232.712,
186.9,186.9,411.298,-29612.1,1,2.00078,-232.712,
187,187,411.498,-29635.4,1,2.00078,-232.712,
187.1,187.1,411.698,-29658.6,1,2.00078,-232.712,
187.2,187.2,411.898,-29681.9,1,2.00077,-232.712,
187.3,187.3,412.098,-29705.2,1,2.00077,-232.712,
187.4,187.4,412.299,-29728.4,1,2.00077,-232.712,
187.5,187.5,412.499,-29751.7,1,2.00076,-232.712,
187.6,187.6,412.699,-29775,1,2.00076,-232.712,
187.7,187.7,412.899,-29798.3,1,2.00076,-232.712,
187.8,187.8,413.099,-29821.5,1,2.00075,-232.712,
187.9,187.9,413.299,-29844.8,1,2.00075,-232.712,
188,188,413.499,-29868.1,1,2.00075,-232.712,
188.1,188.1,413.699,-29891.3,1,2.00074,-232.712,
188.2,188.2,413.899,-29914.6,1,2.00074,-232.712,
188.3,188.3,414.099,-29937.9,1,2.00074,-232.712,
188.4,188.4,414.299,-29961.2,1,2.00073,-232.712,
188.5,188.5,414.499,-29984.4,1,2.00073,-232.712,
188.6,188.6,414.699,-30007.7,1,2.00073,-232.712,
188.7,188.7,414.899,-30031,1,2.00072,-232.712,
188.8,188.8,415.1,-30054.2,1,2.00072,-232.712,
188.9,188.9,415.3,-30077.5,1,2.00072,-232.712,
189,189,415.5,-30100.8,1,2.00072,-232.712,
189.1,189.1,415.7,-30124.1,1,2.00071,-232.712,
189.2,189.2,415.9,-30147.3,1,2.00071,-232.712,
189.3,189.3,416.1,-30170.6,1,2.00071,-232.712,
189.4,189.4,416.3,-30193.9,1,2.0007,-232.712,
189.5,189.5,416.5,-30217.1,1,2.0007,-232.712,
189.6,189.6,416.7,-30240.4,1,2.0007,-232.712,
189.7,189.7,416.9,-30263.7,1,2.0007,-232.712,
189.8,189.8,417.1,-30287,1,2.00069,-232.712,
189.9,189.9,417.3,-30310.2,1,2.00069,-232.712,
190,190,417.5,-30333.5,1,2.00069,-232.712,
190.1,190.1,417.7,-30356.8,1,2.00068,-232.712,
190.2,190.2,417.901,-30380,1,2.00068,-232.712,
190.3,190.3,418.101,-30403.3,1,2.00068,-232.712,
190.4,190.4,418.301,-30426.6,1,2.00067,-232.712,
190.5,190.5,418.501,-30449.8,1,2.00067,-232.712,
190.6,190.6,418.701,-30473.1,1,2.00067,-232.712,
190.7,190.7,418.901,-30496.4,1,2.00067,-232.712,
190.8,190.8,419.101,-30519.7,1,2.00066,-232.712,
190.9,190.9,419.301,-30542.9,1,2.00066,-232.712,
191,191,419.501,-30566.2,1,2.00066,-232.712,
191.1,191.1,419.701,-30589.5,1,2.00066,-232.712,
191.2,191.2,419.901,-30612.7,1,2.00065,-232.712,
191.3,191.3,420.101,-30636,1,2.00065,-232.712,
191.4,191.4,420.301,-30659.3,1,2.00065,-232.712,
191.5,191.5,420.501,-30682.6,1,2.00064,-232.712,
191.6,191.6,420.701,-30705.8,1,2.00064,-232.712,
191.7,191.7,420.902,-30729.1,1,2.00064,-232.712,
191.8,191.8,421.102,-30752.4,1,2.00064,-232.712,
191.9,191.9,421.302,-30775.6,1,2.00063,-232.712,
192,192,421.502,-30798.9,1,2.00063,-232.712,
192.1,192.1,421.702,-30822.2,1,2.00063,-232.712,
192.2,192.2,421.902,-30845.5,1,2.00063,-232.712,
192.3,192.3,422.102,-30868.7,1,2.00062,-232.712,
192.4,192.4,422.302,-30892,1,2.00062,-232.712,
192.5,192.5,422.502,-30915.3,1,2.00062,-232.712,
192.6,192.6,422.702,-30938.5,1,2.00062,-232.712,
192.7,192.7,422.902,-30961.8,1,2.00061,-232.712,
192.8,192.8,423.102,-30985.1,1,2.00061,-232.712,
192.9,192.9,423.302,-31008.4,1,2.00061,-232.712,
193,193,423.502,-31031.6,1,2.00061,-232.712,
193.1,193.1,423.702,-31054.9,1,2.0006,-232.712,
193.2,193.2,423.902,-31078.2,1,2.0006,-232.712,
193.3,193.3,424.103,-31101.4,1,2.0006,-232.712,
193.4,193.4,424.303,-31124.7,1,2.0006,-232.712,
193.5,193.5,424.503,-31148,1,2.00059,-232.712,
193.6,193.6,424.703,-31171.3,1,2.00059,-232.712,
193.7,193.7,424.903,-31194.5,1,2.00059,-232.712,
193.8,193.8,425.103,-31217.8,1,2.00059,-232.712,
193.9,193.9,425.303,-31241.1,1,2.00058,-232.712,
194,194,425.503,-31264.3,1,2.00058,-232.712,
194.1,194.1,425.703,-31287.6,1,2.00058,-232.712,
194.2,194.2,425.903,-31310.9,1,2.00058,-232.712,
194.3,194.3,426.103,-31334.2,1,2.00057,-232.712,
194.4,194.4,426.303,-31357.4,1,2.00057,-232.712,
194.5,194.5,426.503,-31380.7,1,2.00057,-232.712,
194.6,194.6,426.703,-31404,1,2.00057,-232.712,
194.7,194.7,426.903,-31427.2,1,2.00056,-232.712,
194.8,194.8,427.103,-31450.5,1,2.00056,-232.712,
194.9,194.9,427.303,-31473.8,1,2.00056,-232.712,
195,195,427.504,-31497.1,1,2.00056,-232.712,
195.1,195.1,427.704,-31520.3,1,2.00055,-232.712,
195.2,195.2,427.904,-31543.6,1,2.00055,-232.712,
195.3,195.3,428.104,-31566.9,1,2.00055,-232.712,
195.4,195.4,428.304,-31590.1,1,2.00055,-232.712,
195.5,195.5,428.504,-31613.4,1,2.00054,-232.712,
195.6,195.6,428.704,-31636.7,1,2.00054,-232.712,
195.7,195.7,428.904,-31660,1,2.00054,-232.712,
195.8,195.8,429.104,-31683.2,1,2.00054,-232.712,
195.9,195.9,429.304,-31706.5,1,2.00054,-232.712,
196,196,429.504,-31729.8,1,2.00053,-232.712,
196.1,196.1,429.704,-31753,1,2.00053,-232.712,
196.2,196.2,429.904,-31776.3,1,2.00053,-232.712,
196.3,196.3,430.104,-31799.6,1,2.00053,-232.712,
196.4,196.4,430.304,-31822.9,1,2.00052,-232.712,
196.5,196.5,430.504,-31846.1,1,2.00052,-232.712,
196.6,196.6,430.704,-31869.4,1,2.00052,-232.712,
196.7,196.7,430.904,-31892.7,1,2.00052,-232.712,
196.8,196.8,431.104,-31915.9,1,2.00052,-232.712,
196.9,196.9,431.305,-31939.2,1,2.00051,-232.712,
197,197,431.505,-31962.5,1,2.00051,-232.712,
197.1,197.1,431.705,-31985.8,1,2.00051,-232.712,
197.2,197.2,431.905,-32009,1,2.00051,-232.712,
197.3,197.3,432.105,-32032.3,1,2.00051,-232.712,
197.4,197.4,432.305,-32055.6,1,2.0005,-232.712,
197.5,197.5,432.505,-32078.8,1,2.0005,-232.712,
197.6,197.6,432.705,-32102.1,1,2.0005,-232.712,
197.7,197.7,432.905,-32125.4,1,2.0005,-232.712,
197.8,197.8,433.105,-32148.6,1,2.00049,-232.712,
197.9,197.9,433.305,-32171.9,1,2.00049,-232.712,
198,198,433.505,-32195.2,1,2.00049,-232.712,
198.1,198.1,433.705,-32218.5,1,2.00049,-232.712,
198.2,198.2,433.905,-32241.7,1,2.00049,-232.712,
198.3,198.3,434.105,-32265,1,2.00048,-232.712,
198.4,198.4,434.305,-32288.3,1,2.00048,-232.712,
198.5,198.5,434.505,-32311.5,1,2.00048,-232.712,
198.6,198.6,434.705,-32334.8,1,2.00048,-232.712,
198.7,198.7,434.905,-32358.1,1,2.00048,-232.712,
198.8,198.8,435.105,-32381.4,1,2.00047,-232.712,
198.9,198.9,435.306,-32404.6,1,2.00047,-232.712,
199,199,435.506,-32427.9,1,2.00047,-232.712,
199.1,199.1,435.706,-32451.2,1,2.00047,-232.712,
199.2,199.2,435.906,-32474.4,1,2.00047,-232.712,
199.3,199.3,436.106,-32497.7,1,2.00046,-232.712,
199.4,199.4,436.306,-32521,1,2.00046,-232.712,
199.5,199.5,436.506,-32544.3,1,2.00046,-232.712,
199.6,199.6,436.706,-32567.5,1,2.00046,-232.712,
199.7,199.7,436.906,-32590.8,1,2.00046,-232.712,
199.8,199.8,437.106,-32614.1,1,2.00045,-232.712,
199.9,199.9,437.306,-32637.3,1,2.00045,-232.712,
200,200,437.506,-32660.6,1,2.00045,-232.712,
200.1,200.1,437.706,-32683.9,1,2.00045,-232.712,
200.2,200.2,437.906,-32707.2,1,2.00045,-232.712,
200.3,200.3,438.106,-32730.4,1,2.00045,-232.712,
200.4,200.4,438.306,-32753.7,1,2.00044,-232.712,
200.5,200.5,438.506,-32777,1,2.00044,-232.712,
200.6,200.6,438.706,-32800.2,1,2.00044,-232.712,
200.7,200.7,438.906,-32823.5,1,2.00044,-232.712,
200.8,200.8,439.106,-32846.8,1,2.00044,-232.712,
200.9,200.9,439.306,-32870.1,1,2.00043,-232.712,
201,201,439.506,-32893.3,1,2.00043,-232.712,
201.1,201.1,439.707,-32916.6,1,2.00043,-232.712,
201.2,201.2,439.907,-32939.9,1,2.00043,-232.712,
201.3,201.3,440.107,-32963.1,1,2.00043,-232.712,
201.4,201.4,440.307,-32986.4,1,2.00043,-232.712,
201.5,201.5,440.507,-33009.7,1,2.00042,-232.712,
201.6,201.6,440.707,-33033,1,2.00042,-232.712,
201.7,201.7,440.907,-33056.2,1,2.00042,-232.712,
201.8,201.8,441.107,-33079.5,1,2.00042,-232.712,
201.9,201.9,441.307,-33102.8,1,2.00042,-232.712,
202,202,441.507,-33126,1,2.00041,-232.712,
202.1,202.1,441.707,-33149.3,1,2.00041,-232.712,
202.2,202.2,441.907,-33172.6,1,2.00041,-232.712,
202.3,202.3,442.107,-33195.9,1,2.00041,-232.712,
202.4,202.4,442.307,-33219.1,1,2.00041,-232.712,
202.5,202.5,442.507,-33242.4,1,2.00041,-232.712,
202.6,202.6,442.707,-33265.7,1,2.0004,-232.712,
202.7,202.7,442.907,-33288.9,1,2.0004,-232.712,
202.8,202.8,443.107,-33312.2,1,2.0004,-232.712,
202.9,202.9,443.307,-33335.5,1,2.0004,-232.712,
203,203,443.507,-33358.8,1,2.0004,-232.712,
203.1,203.1,443.707,-33382,1,2.0004,-232.712,
203.2,203.2,443.907,-33405.3,1,2.00039,-232.712,
203.3,203.3,444.107,-33428.6,1,2.00039,-232.712,
203.4,203.4,444.307,-33451.8,1,2.00039,-232.712,
203.5,203.5,444.507,-33475.1,1,2.00039,-232.712,
203.6,203.6,444.708,-33498.4,1,2.00039,-232.712,
203.7,203.7,444.908,-33521.7,1,2.00039,-232.712,
203.8,203.8,445.108,-33544.9,1,2.00038,-232.712,
203.9,203.9,445.308,-33568.2,1,2.00038,-232.712,
204,204,445.508,-33591.5,1,2.00038,-232.712,
204.1,204.1,445.708,-33614.7,1,2.00038,-232.712,
204.2,204.2,445.908,-33638,1,2.00038,-232.712,
204.3,204.3,446.108,-33661.3,1,2.00038,-232.712,
204.4,204.4,446.308,-33684.6,1,2.00037,-232.712,
204.5,204.5,446.508,-33707.8,1,2.00037,-232.712,
204.6,204.6,446.708,-33731.1,1,2.00037,-232.712,
204.7,204.7,446.908,-33754.4,1,2.00037,-232.712,
204.8,204.8,447.108,-33777.6,1,2.00037,-232.712,
204.9,204.9,447.308,-33800.9,1,2.00037,-232.712,
205,205,447.508,-33824.2,1,2.00037,-232.712,
205.1,205.1,447.708,-33847.5,1,2.00036,-232.712,
205.2,205.2,447.908,-33870.7,1,2.00036,-232.712,
205.3,205.3,448.108,-33894,1,2.00036,-232.712,
205.4,205.4,448.308,-33917.3,1,2.00036,-232.712,
205.5,205.5,448.508,-33940.5,1,2.00036,-232.712,
205.6,205.6,448.708,-33963.8,1,2.00036,-232.712,
205.7,205.7,448.908,-33987.1,1,2.00035,-232.712,
205.8,205.8,449.108,-34010.3,1,2.00035,-232.712,
205.9,205.9,449.308,-34033.6,1,2.00035,-232.712,
206,206,449.508,-34056.9,1,2.00035,-232.712,
206.1,206.1,449.708,-34080.2,1,2.00035,-232.712,
206.2,206.2,449.908,-34103.4,1,2.00035,-232.712,
206.3,206.3,450.109,-34126.7,1,2.00035,-232.712,
206.4,206.4,450.309,-34150,1,2.00034,-232.712,
206.5,206.5,450.509,-34173.2,1,2.00034,-232.712,
206.6,206.6,450.709,-34196.5,1,2.00034,-232.712,
206.7,206.7,450.909,-34219.8,1,2.00034,-232.712,
206.8,206.8,451.109,-34243.1,1,2.00034,-232.712,
206.9,206.9,451.309,-34266.3,1,2.00034,-232.712,
207,207,451.509,-34289.6,1,2.00034,-232.712,
207.1,207.1,451.709,-34312.9,1,2.00033,-232.712,
207.2,207.2,451.909,-34336.1,1,2.00033,-232.712,
207.3,207.3,452.109,-34359.4,1,2.00033,-232.712,
207.4,207.4,452.309,-34382.7,1,2.00033,-232.712,
207.5,207.5,452.509,-34406,1,2.00033,-232.712,
207.6,207.6,452.709,-34429.2,1,2.00033,-232.712,
207.7,207.7,452.909,-34452.5,1,2.00033,-232.712,
207.8,207.8,453.109,-34475.8,1,2.00032,-232.712,
207.9,207.9,453.309,-34499,1,2.00032,-232.712,
208,208,453.509,-34522.3,1,2.00032,-232.712,
208.1,208.1,453.709,-34545.6,1,2.00032,-232.712,
208.2,208.2,453.909,-34568.9,1,2.00032,-232.712,
208.3,208.3,454.109,-34592.1,1,2.00032,-232.712,
208.4,208.4,454.309,-34615.4,1,2.00032,-232.712,
208.5,208.5,454.509,-34638.7,1,2.00032,-232.712,
208.6,208.6,454.709,-34661.9,1,2.00031,-232.712,
208.7,208.7,454.909,-34685.2,1,2.00031,-232.712,
208.8,208.8,455.109,-34708.5,1,2.00031,-232.712,
208.9,208.9,455.309,-34731.8,1,2.00031,-232.712,
209,209,455.509,-34755,1,2.00031,-232.712,
209.1,209.1,455.709,-34778.3,1,2.00031,-232.712,
209.2,209.2,455.909,-34801.6,1,2.00031,-232.712,
209.3,209.3,456.109,-34824.8,1,2.00031,-232.712,
209.4,209.4,456.31,-34848.1,1,2.0003,-232.712,
209.5,209.5,456.51,-34871.4,1,2.0003,-232.712,
209.6,209.6,456.71,-34894.7,1,2.0003,-232.712,
209.7,209.7,456.91,-34917.9,1,2.0003,-232.712,
209.8,209.8,457.11,-34941.2,1,2.0003,-232.712,
209.9,209.9,457.31,-34964.5,1,2.0003,-232.712,
210,210,457.51,-34987.7,1,2.0003,-232.712,
210.1,210.1,457.71,-35011,1,2.00029,-232.712,
210.2,210.2,457.91,-35034.3,1,2.00029,-232.712,
210.3,210.3,458.11,-35057.6,1,2.00029,-232.712,
210.4,210.4,458.31,-35080.8,1,2.00029,-232.712,
210.5,210.5,458.51,-35104.1,1,2.00029,-232.712,
210.6,210.6,458.71,-35127.4,1,2.00029,-232.712,
210.7,210.7,458.91,-35150.6,1,2.00029,-232.712,
210.8,210.8,459.11,-35173.9,1,2.00029,-232.712,
210.9,210.9,459.31,-35197.2,1,2.00029,-232.712,
211,211,459.51,-35220.5,1,2.00028,-232.712,
211.1,211.1,459.71,-35243.7,1,2.00028,-232.712,
211.2,211.2,459.91,-35267,1,2.00028,-232.712,
211.3,211.3,460.11,-35290.3,1,2.00028,-232.712,
211.4,211.4,460.31,-35313.5,1,2.00028,-232.712,
211.5,211.5,460.51,-35336.8,1,2.00028,-232.712,
211.6,211.6,460.71,-35360.1,1,2.00028,-232.712,
211.7,211.7,460.91,-35383.4,1,2.00028,-232.712,
211.8,211.8,461.11,-35406.6,1,2.00027,-232.712,
211.9,211.9,461.31,-35429.9,1,2.00027,-232.712,
212,212,461.51,-35453.2,1,2.00027,-232.712,
212.1,212.1,461.71,-35476.4,1,2.00027,-232.712,
212.2,212.2,461.91,-35499.7,1,2.00027,-232.712,
212.3,212.3,462.11,-35523,1,2.00027,-232.712,
212.4,212.4,462.31,-35546.3,1,2.00027,-232.712,
212.5,212.5,462.51,-35569.5,1,2.00027,-232.712,
212.6,212.6,462.71,-35592.8,1,2.00027,-232.712,
212.7,212.7,462.91,-35616.1,1,2.00026,-232.712,
212.8,212.8,463.11,-35639.3,1,2.00026,-232.712,
212.9,212.9,463.311,-35662.6,1,2.00026,-232.712,
213,213,463.511,-35685.9,1,2.00026,-232.712,
213.1,213.1,463.711,-35709.2,1,2.00026,-232.712,
213.2,213.2,463.911,-35732.4,1,2.00026,-232.712,
213.3,213.3,464.111,-35755.7,1,2.00026,-232.712,
213.4,213.4,464.311,-35779,1,2.00026,-232.712,
213.5,213.5,464.511,-35802.2,1,2.00026,-232.712,
213.6,213.6,464.711,-35825.5,1,2.00025,-232.712,
213.7,213.7,464.911,-35848.8,1,2.00025,-232.712,
213.8,213.8,465.111,-35872,1,2.00025,-232.712,
213.9,213.9,465.311,-35895.3,1,2.00025,-232.712,
214,214,465.511,-35918.6,1,2.00025,-232.712,
214.1,214.1,465.711,-35941.9,1,2.00025,-232.712,
214.2,214.2,465.911,-35965.1,1,2.00025,-232.712,
214.3,214.3,466.111,-35988.4,1,2.00025,-232.712,
214.4,214.4,466.311,-36011.7,1,2.00025,-232.712,
214.5,214.5,466.511,-36034.9,1,2.00025,-232.712,
214.6,214.6,466.711,-36058.2,1,2.00024,-232.712,
214.7,214.7,466.911,-36081.5,1,2.00024,-232.712,
214.8,214.8,467.111,-36104.8,1,2.00024,-232.712,
214.9,214.9,467.311,-36128,1,2.00024,-232.712,
215,215,467.511,-36151.3,1,2.00024,-232.712,
215.1,215.1,467.711,-36174.6,1,2.00024,-232.712,
215.2,215.2,467.911,-36197.8,1,2.00024,-232.712,
215.3,215.3,468.111,-36221.1,1,2.00024,-232.712,
215.4,215.4,468.311,-36244.4,1,2.00024,-232.712,
215.5,215.5,468.511,-36267.7,1,2.00024,-232.712,
215.6,215.6,468.711,-36290.9,1,2.00023,-232.712,
215.7,215.7,468.911,-36314.2,1,2.00023,-232.712,
215.8,215.8,469.111,-36337.5,1,2.00023,-232.712,
215.9,215.9,469.311,-36360.7,1,2.00023,-232.712,
216,216,469.511,-36384,1,2.00023,-232.712,
216.1,216.1,469.711,-36407.3,1,2.00023,-232.712,
216.2,216.2,469.911,-36430.6,1,2.00023,-232.712,
216.3,216.3,470.111,-36453.8,1,2.00023,-232.712,
216.4,216.4,470.311,-36477.1,1,2.00023,-232.712,
216.5,216.5,470.511,-36500.4,1,2.00023,-232.712,
216.6,216.6,470.711,-36523.6,1,2.00022,-232.712,
216.7,216.7,470.911,-36546.9,1,2.00022,-232.712,
216.8,216.8,471.111,-36570.2,1,2.00022,-232.712,
216.9,216.9,471.311,-36593.5,1,2.00022,-232.712,
217,217,471.511,-36616.7,1,2.00022,-232.712,
217.1,217.1,471.712,-36640,1,2.00022,-232.712,
217.2,217.2,471.912,-36663.3,1,2.00022,-232.712,
217.3,217.3,472.112,-36686.5,1,2.00022,-232.712,
217.4,217.4,472.312,-36709.8,1,2.00022,-232.712,
217.5,217.5,472.512,-36733.1,1,2.00022,-232.712,
217.6,217.6,472.712,-36756.4,1,2.00022,-232.712,
217.7,217.7,472.912,-36779.6,1,2.00021,-232.712,
217.8,217.8,473.112,-36802.9,1,2.00021,-232.712,
217.9,217.9,473.312,-36826.2,1,2.00021,-232.712,
218,218,473.512,-36849.4,1,2.00021,-232.712,
218.1,218.1,473.712,-36872.7,1,2.00021,-232.712,
218.2,218.2,473.912,-36896,1,2.00021,-232.712,
218.3,218.3,474.112,-36919.3,1,2.00021,-232.712,
218.4,218.4,474.312,-36942.5,1,2.00021,-232.712,
218.5,218.5,474.512,-36965.8,1,2.00021,-232.712,
218.6,218.6,474.712,-36989.1,1,2.00021,-232.712,
218.7,218.7,474.912,-37012.3,1,2.00021,-232.712,
218.8,218.8,475.112,-37035.6,1,2.0002,-232.712,
218.9,218.9,475.312,-37058.9,1,2.0002,-232.712,
219,219,475.512,-37082.2,1,2.0002,-232.712,
219.1,219.1,475.712,-37105.4,1,2.0002,-232.712,
219.2,219.2,475.912,-37128.7,1,2.0002,-232.712,
219.3,219.3,476.112,-37152,1,2.0002,-232.712,
219.4,219.4,476.312,-37175.2,1,2.0002,-232.712,
219.5,219.5,476.512,-37198.5,1,2.0002,-232.712,
219.6,219.6,476.712,-37221.8,1,2.0002,-232.712,
219.7,219.7,476.912,-37245.1,1,2.0002,-232.712,
219.8,219.8,477.112,-37268.3,1,2.0002,-232.712,
219.9,219.9,477.312,-37291.6,1,2.0002,-232.712,
220,220,477.512,-37314.9,1,2.00019,-232.712,
220.1,220.1,477.712,-37338.1,1,2.00019,-232.712,
220.2,220.2,477.912,-37361.4,1,2.00019,-232.712,
220.3,220.3,478.112,-37384.7,1,2.00019,-232.712,
220.4,220.4,478.312,-37408,1,2.00019,-232.712,
220.5,220.5,478.512,-37431.2,1,2.00019,-232.712,
220.6,220.6,478.712,-37454.5,1,2.00019,-232.712,
220.7,220.7,478.912,-37477.8,1,2.00019,-232.712,
220.8,220.8,479.112,-37501,1,2.00019,-232.712,
220.9,220.9,479.312,-37524.3,1,2.00019,-232.712,
221,221,479.512,-37547.6,1,2.00019,-232.712,
221.1,221.1,479.712,-37570.9,1,2.00019,-232.712,
221.2,221.2,479.912,-37594.1,1,2.00019,-232.712,
221.3,221.3,480.112,-37617.4,1,2.00018,-232.712,
221.4,221.4,480.312,-37640.7,1,2.00018,-232.712,
221.5,221.5,480.512,-37663.9,1,2.00018,-232.712,
221.6,221.6,480.712,-37687.2,1,2.00018,-232.712,
221.7,221.7,480.912,-37710.5,1,2.00018,-232.712,
221.8,221.8,481.112,-37733.7,1,2.00018,-232.712,
221.9,221.9,481.312,-37757,1,2.00018,-232.712,
222,222,481.512,-37780.3,1,2.00018,-232.712,
222.1,222.1,481.713,-37803.6,1,2.00018,-232.712,
222.2,222.2,481.913,-37826.8,1,2.00018,-232.712,
222.3,222.3,482.113,-37850.1,1,2.00018,-232.712,
222.4,222.4,482.313,-37873.4,1,2.00018,-232.712,
222.5,222.5,482.513,-37896.6,1,2.00018,-232.712,
222.6,222.6,482.713,-37919.9,1,2.00017,-232.712,
222.7,222.7,482.913,-37943.2,1,2.00017,-232.712,
222.8,222.8,483.113,-37966.5,1,2.00017,-232.712,
222.9,222.9,483.313,-37989.7,1,2.00017,-232.712,
223,223,483.513,-38013,1,2.00017,-232.712,
223.1,223.1,483.713,-38036.3,1,2.00017,-232.712,
223.2,223.2,483.913,-38059.5,1,2.00017,-232.712,
